id,id_usuario,accion,esquema_afectado,tabla_afectada,id_registro_afectado,detalle,payload_anterior,payload_nuevo,fecha_registro
1,,UPDATE,usuarios,usuario,c18298df-bfd0-437f-8a9e-4ef471ca8e2f,Actualizacion de cuenta,"{""id"": ""c18298df-bfd0-437f-8a9e-4ef471ca8e2f"", ""email"": ""medico@reumanutri.app"", ""activo"": true, ""cedula"": ""1650130725"", ""id_rol"": 2, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": null, ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-09T04:53:05.239579"", ""updated_by"": null, ""auth_user_id"": ""ada48961-d81c-4dda-8056-3e25b6e51766"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Medico Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""c18298df-bfd0-437f-8a9e-4ef471ca8e2f"", ""email"": ""medico@reumanutri.app"", ""activo"": true, ""cedula"": ""1650130725"", ""id_rol"": 2, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": ""\\xc30d04090302be0e59c12fbfbe4474d24b01eabf8e699b5f6aaf1338db009a0ac755452a8dfc2d19aa144c916c1fc34193de90f97616f742f618c8fca8b4f317a128cad0f68f381abed5c89a4a0ff0108bec8b33b5a9d220a60a9dbd"", ""cedula_enc"": ""\\xc30d040903026187ddd68b562b5769d240014f5260e844947c5b8a89ca1bf9ad83590ab620c8f0961b78780a776f1ab8f22c7779fa89ee9cd14b402d39a9ff932c3f9d7072c90725a5b9df2b5ef02b1f18"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""ada48961-d81c-4dda-8056-3e25b6e51766"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Medico Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:13:57.50738
2,,UPDATE,usuarios,usuario,11da6638-0fc0-464f-9ba2-2e1baf434c84,Actualizacion de cuenta,"{""id"": ""11da6638-0fc0-464f-9ba2-2e1baf434c84"", ""email"": ""tutor@reumanutri.app"", ""activo"": true, ""cedula"": ""1600245359"", ""id_rol"": 4, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": null, ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-09T04:54:00.887588"", ""updated_by"": null, ""auth_user_id"": ""ddc6eaf0-d517-4990-b9ff-9465775ff0ed"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Tutor Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""11da6638-0fc0-464f-9ba2-2e1baf434c84"", ""email"": ""tutor@reumanutri.app"", ""activo"": true, ""cedula"": ""1600245359"", ""id_rol"": 4, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": ""\\xc30d0409030294f55dd74c7924526fd24a014f6dfd6f7dff57df123f1e38d5a993c43f0cab8c188527ea60aeb462bedb108488705e94a39aa1f20f90319e474460161ba811b93e76ce466cb2488b8532c058d48addd8c9d9d047d0"", ""cedula_enc"": ""\\xc30d04090302b978df867bfffbb177d24001a3331c82defeed4a98f673ed6942ac6d2540600a687fb626be799a46135da1817883a83344008eb49959e1236c1a15ea925817f55273f46865ee676543712e"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""ddc6eaf0-d517-4990-b9ff-9465775ff0ed"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Tutor Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:13:57.50738
3,,UPDATE,usuarios,usuario,2ce2820e-323c-4015-be3e-4d94837e4fc6,Actualizacion de cuenta,"{""id"": ""2ce2820e-323c-4015-be3e-4d94837e4fc6"", ""email"": ""admin@reumanutri.app"", ""activo"": true, ""cedula"": ""1600235641"", ""id_rol"": 1, ""telefono"": ""0943287456"", ""username"": null, ""direccion"": ""Av. Simón Bolivar"", ""email_enc"": null, ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-09T08:26:22.860117"", ""updated_by"": null, ""auth_user_id"": ""9854d15c-2641-4cc7-8496-30435fba1566"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Administrador Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""2ce2820e-323c-4015-be3e-4d94837e4fc6"", ""email"": ""admin@reumanutri.app"", ""activo"": true, ""cedula"": ""1600235641"", ""id_rol"": 1, ""telefono"": ""0943287456"", ""username"": null, ""direccion"": ""Av. Simón Bolivar"", ""email_enc"": ""\\xc30d040903026232cae64b4da22f66d24a01a20821ac4969f5977a491644c897f8cdf4a256e553851503a71a37f6fa4c4113ce6e5d9b51f40ad0727cd43fd57c03a8d64d97ead1cfde4f6a2b819d3d2336d32ba57b8f8a60317074"", ""cedula_enc"": ""\\xc30d040903023de97754586d2c166fd2400167c1a9600143da6b8b3306549a5a283bfe47e6fc4c1a73af70975cefb77d237e9b3632c95754e13acf88f87122257b4dac11d01add00224a8a3aebb90b680d"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""9854d15c-2641-4cc7-8496-30435fba1566"", ""telefono_enc"": ""\\xc30d040903027b1706d80be3a67560d240018156d5a2352a7032640a16f08bb4052bf8256c7139ea1d4f6f36d6cc0f0cc82631ae89bc7e8b25a788bfa37b2a2d30aab676d51727121fdbcf96b423f4f6ad"", ""ultimo_login"": null, ""direccion_enc"": ""\\xc30d0409030254712414f3da8dbf68d248016cfa77412127010044f90151a5c93884a191cda4ed907a7c28d6d49b35d22dc7a1c00b1f8e6329b03e8fee5f408ce7f7d3067b5e97a1f7e078b7ecf12285539245eed1003fd37d"", ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Administrador Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:13:57.50738
4,,UPDATE,usuarios,usuario,fbfff577-2231-461e-8357-4fe6d363ee17,Actualizacion de cuenta,"{""id"": ""fbfff577-2231-461e-8357-4fe6d363ee17"", ""email"": ""nutricionista@reumanutri.app"", ""activo"": true, ""cedula"": null, ""id_rol"": 3, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": null, ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-07T05:34:45.181072"", ""updated_by"": null, ""auth_user_id"": ""b4ca5ef7-58b4-4d3b-844d-39e321a7d73d"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Mariana Avila"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""fbfff577-2231-461e-8357-4fe6d363ee17"", ""email"": ""nutricionista@reumanutri.app"", ""activo"": true, ""cedula"": null, ""id_rol"": 3, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": ""\\xc30d04090302fa9d8d917a8ab5c469d24f0100bba41d34e6d3a6764fbb97a4337863701a42eeff70bd372fe722440389e1c85611a95c61d4ffb4987cb62e06b8b6f9adf91770ca5033f48439e446e618c66e8ed52d5a1370b4cd98af70f372c6"", ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""b4ca5ef7-58b4-4d3b-844d-39e321a7d73d"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Mariana Avila"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:13:57.50738
5,,UPDATE,usuarios,usuario,c18298df-bfd0-437f-8a9e-4ef471ca8e2f,Actualizacion de cuenta,"{""id"": ""c18298df-bfd0-437f-8a9e-4ef471ca8e2f"", ""email"": ""medico@reumanutri.app"", ""activo"": true, ""cedula"": ""1650130725"", ""id_rol"": 2, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": ""\\xc30d04090302be0e59c12fbfbe4474d24b01eabf8e699b5f6aaf1338db009a0ac755452a8dfc2d19aa144c916c1fc34193de90f97616f742f618c8fca8b4f317a128cad0f68f381abed5c89a4a0ff0108bec8b33b5a9d220a60a9dbd"", ""cedula_enc"": ""\\xc30d040903026187ddd68b562b5769d240014f5260e844947c5b8a89ca1bf9ad83590ab620c8f0961b78780a776f1ab8f22c7779fa89ee9cd14b402d39a9ff932c3f9d7072c90725a5b9df2b5ef02b1f18"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""ada48961-d81c-4dda-8056-3e25b6e51766"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Medico Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""c18298df-bfd0-437f-8a9e-4ef471ca8e2f"", ""email"": ""medico@reumanutri.app"", ""activo"": true, ""cedula"": ""1650130725"", ""id_rol"": 2, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": null, ""cedula_enc"": ""\\xc30d040903026187ddd68b562b5769d240014f5260e844947c5b8a89ca1bf9ad83590ab620c8f0961b78780a776f1ab8f22c7779fa89ee9cd14b402d39a9ff932c3f9d7072c90725a5b9df2b5ef02b1f18"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:36:34.059049"", ""updated_by"": null, ""auth_user_id"": ""ada48961-d81c-4dda-8056-3e25b6e51766"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Medico Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:36:34.059049
6,,UPDATE,usuarios,usuario,11da6638-0fc0-464f-9ba2-2e1baf434c84,Actualizacion de cuenta,"{""id"": ""11da6638-0fc0-464f-9ba2-2e1baf434c84"", ""email"": ""tutor@reumanutri.app"", ""activo"": true, ""cedula"": ""1600245359"", ""id_rol"": 4, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": ""\\xc30d0409030294f55dd74c7924526fd24a014f6dfd6f7dff57df123f1e38d5a993c43f0cab8c188527ea60aeb462bedb108488705e94a39aa1f20f90319e474460161ba811b93e76ce466cb2488b8532c058d48addd8c9d9d047d0"", ""cedula_enc"": ""\\xc30d04090302b978df867bfffbb177d24001a3331c82defeed4a98f673ed6942ac6d2540600a687fb626be799a46135da1817883a83344008eb49959e1236c1a15ea925817f55273f46865ee676543712e"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""ddc6eaf0-d517-4990-b9ff-9465775ff0ed"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Tutor Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""11da6638-0fc0-464f-9ba2-2e1baf434c84"", ""email"": ""tutor@reumanutri.app"", ""activo"": true, ""cedula"": ""1600245359"", ""id_rol"": 4, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": null, ""cedula_enc"": ""\\xc30d04090302b978df867bfffbb177d24001a3331c82defeed4a98f673ed6942ac6d2540600a687fb626be799a46135da1817883a83344008eb49959e1236c1a15ea925817f55273f46865ee676543712e"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:36:34.059049"", ""updated_by"": null, ""auth_user_id"": ""ddc6eaf0-d517-4990-b9ff-9465775ff0ed"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Tutor Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:36:34.059049
7,,UPDATE,usuarios,usuario,2ce2820e-323c-4015-be3e-4d94837e4fc6,Actualizacion de cuenta,"{""id"": ""2ce2820e-323c-4015-be3e-4d94837e4fc6"", ""email"": ""admin@reumanutri.app"", ""activo"": true, ""cedula"": ""1600235641"", ""id_rol"": 1, ""telefono"": ""0943287456"", ""username"": null, ""direccion"": ""Av. Simón Bolivar"", ""email_enc"": ""\\xc30d040903026232cae64b4da22f66d24a01a20821ac4969f5977a491644c897f8cdf4a256e553851503a71a37f6fa4c4113ce6e5d9b51f40ad0727cd43fd57c03a8d64d97ead1cfde4f6a2b819d3d2336d32ba57b8f8a60317074"", ""cedula_enc"": ""\\xc30d040903023de97754586d2c166fd2400167c1a9600143da6b8b3306549a5a283bfe47e6fc4c1a73af70975cefb77d237e9b3632c95754e13acf88f87122257b4dac11d01add00224a8a3aebb90b680d"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""9854d15c-2641-4cc7-8496-30435fba1566"", ""telefono_enc"": ""\\xc30d040903027b1706d80be3a67560d240018156d5a2352a7032640a16f08bb4052bf8256c7139ea1d4f6f36d6cc0f0cc82631ae89bc7e8b25a788bfa37b2a2d30aab676d51727121fdbcf96b423f4f6ad"", ""ultimo_login"": null, ""direccion_enc"": ""\\xc30d0409030254712414f3da8dbf68d248016cfa77412127010044f90151a5c93884a191cda4ed907a7c28d6d49b35d22dc7a1c00b1f8e6329b03e8fee5f408ce7f7d3067b5e97a1f7e078b7ecf12285539245eed1003fd37d"", ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Administrador Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""2ce2820e-323c-4015-be3e-4d94837e4fc6"", ""email"": ""admin@reumanutri.app"", ""activo"": true, ""cedula"": ""1600235641"", ""id_rol"": 1, ""telefono"": ""0943287456"", ""username"": null, ""direccion"": ""Av. Simón Bolivar"", ""email_enc"": null, ""cedula_enc"": ""\\xc30d040903023de97754586d2c166fd2400167c1a9600143da6b8b3306549a5a283bfe47e6fc4c1a73af70975cefb77d237e9b3632c95754e13acf88f87122257b4dac11d01add00224a8a3aebb90b680d"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:36:34.059049"", ""updated_by"": null, ""auth_user_id"": ""9854d15c-2641-4cc7-8496-30435fba1566"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Administrador Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:36:34.059049
8,,UPDATE,usuarios,usuario,fbfff577-2231-461e-8357-4fe6d363ee17,Actualizacion de cuenta,"{""id"": ""fbfff577-2231-461e-8357-4fe6d363ee17"", ""email"": ""nutricionista@reumanutri.app"", ""activo"": true, ""cedula"": null, ""id_rol"": 3, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": ""\\xc30d04090302fa9d8d917a8ab5c469d24f0100bba41d34e6d3a6764fbb97a4337863701a42eeff70bd372fe722440389e1c85611a95c61d4ffb4987cb62e06b8b6f9adf91770ca5033f48439e446e618c66e8ed52d5a1370b4cd98af70f372c6"", ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:13:57.50738"", ""updated_by"": null, ""auth_user_id"": ""b4ca5ef7-58b4-4d3b-844d-39e321a7d73d"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Mariana Avila"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""fbfff577-2231-461e-8357-4fe6d363ee17"", ""email"": ""nutricionista@reumanutri.app"", ""activo"": true, ""cedula"": null, ""id_rol"": 3, ""telefono"": null, ""username"": null, ""direccion"": null, ""email_enc"": null, ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:36:34.059049"", ""updated_by"": null, ""auth_user_id"": ""b4ca5ef7-58b4-4d3b-844d-39e321a7d73d"", ""telefono_enc"": null, ""ultimo_login"": null, ""direccion_enc"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Mariana Avila"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 01:36:34.059049
9,,UPDATE,usuarios,usuario,c18298df-bfd0-437f-8a9e-4ef471ca8e2f,Actualizacion de cuenta,"{""id"": ""c18298df-bfd0-437f-8a9e-4ef471ca8e2f"", ""email"": ""medico@reumanutri.app"", ""activo"": true, ""cedula"": ""1650130725"", ""id_rol"": 2, ""telefono"": null, ""username"": null, ""direccion"": null, ""cedula_enc"": ""\\xc30d040903026187ddd68b562b5769d240014f5260e844947c5b8a89ca1bf9ad83590ab620c8f0961b78780a776f1ab8f22c7779fa89ee9cd14b402d39a9ff932c3f9d7072c90725a5b9df2b5ef02b1f18"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:36:34.059049"", ""updated_by"": null, ""auth_user_id"": ""ada48961-d81c-4dda-8056-3e25b6e51766"", ""ultimo_login"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Medico Prueba"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""c18298df-bfd0-437f-8a9e-4ef471ca8e2f"", ""email"": ""medico@reumanutri.app"", ""activo"": true, ""cedula"": ""1650130725"", ""id_rol"": 2, ""telefono"": null, ""username"": ""medico.ismael"", ""direccion"": null, ""cedula_enc"": ""\\xc30d040903026187ddd68b562b5769d240014f5260e844947c5b8a89ca1bf9ad83590ab620c8f0961b78780a776f1ab8f22c7779fa89ee9cd14b402d39a9ff932c3f9d7072c90725a5b9df2b5ef02b1f18"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T02:04:31.513885"", ""updated_by"": null, ""auth_user_id"": ""ada48961-d81c-4dda-8056-3e25b6e51766"", ""ultimo_login"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Ismael Montero"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 02:04:31.513885
10,,UPDATE,usuarios,usuario,fbfff577-2231-461e-8357-4fe6d363ee17,Actualizacion de cuenta,"{""id"": ""fbfff577-2231-461e-8357-4fe6d363ee17"", ""email"": ""nutricionista@reumanutri.app"", ""activo"": true, ""cedula"": null, ""id_rol"": 3, ""telefono"": null, ""username"": null, ""direccion"": null, ""cedula_enc"": null, ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T01:36:34.059049"", ""updated_by"": null, ""auth_user_id"": ""b4ca5ef7-58b4-4d3b-844d-39e321a7d73d"", ""ultimo_login"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Mariana Avila"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}","{""id"": ""fbfff577-2231-461e-8357-4fe6d363ee17"", ""email"": ""nutricionista@reumanutri.app"", ""activo"": true, ""cedula"": ""0605525138"", ""id_rol"": 3, ""telefono"": null, ""username"": ""mariana.nutricionista"", ""direccion"": null, ""cedula_enc"": ""\\xc30d040903029b585b8f765334006ed2400115d770d80ba39b1dd4e71112ff6d5ef4e961332b72d6585a144572a21fd10e0e2a27aed3ca17f7852999e04ea0017d47181524087558f10e2564ca3b1d6fd4"", ""created_at"": ""2026-04-07T05:34:45.181072"", ""created_by"": null, ""updated_at"": ""2026-04-10T02:36:37.890765"", ""updated_by"": null, ""auth_user_id"": ""b4ca5ef7-58b4-4d3b-844d-39e321a7d73d"", ""ultimo_login"": null, ""deactivated_at"": null, ""deactivated_by"": null, ""nombre_completo"": ""Mariana Avila"", ""deactivated_reason"": null, ""requiere_cambio_password"": false}",2026-04-10 02:36:37.890765
